0.215,2.000
0.222,2.000
0.217,2.000
0.220,2.000
0.226,2.000
0.217,2.000
0.230,2.000
0.229,2.000
0.225,2.000
0.229,2.000
0.228,2.000
0.234,2.000
0.224,2.000
0.229,2.000
0.230,2.000
0.234,2.000
0.235,2.000
0.238,2.000
0.229,2.000
0.236,2.000
0.236,2.000
0.227,2.000
0.222,2.000
0.223,2.000
0.226,2.000
0.227,2.000
0.224,2.000
0.223,2.000
0.228,2.000
0.234,2.000
0.228,2.000
0.235,2.000
0.236,2.000
0.231,2.000
0.234,2.000
0.229,2.000
0.229,2.000
0.233,2.000
0.230,2.000
0.227,2.000
0.223,2.000
0.239,2.000
0.240,2.000
0.241,2.000
0.234,2.000
0.238,2.000
0.252,2.000
0.255,2.000
0.249,2.000
0.252,2.000
0.250,2.000
0.245,2.000
0.246,2.000
0.233,2.000
0.226,2.000
0.223,2.000
0.227,2.000
0.227,2.000
0.228,2.000
0.220,2.000
0.224,2.000
0.228,2.000
0.219,2.000
0.214,2.000
0.211,2.000
0.217,2.000
0.218,2.000
0.216,2.000
0.210,2.000
0.210,2.000
0.217,2.000
0.211,2.000
0.217,2.000
0.211,2.000
0.212,2.000
0.213,2.000
0.209,2.000
0.206,2.000
0.206,2.000
0.203,2.000
0.203,2.000
0.211,2.000
0.201,2.000
0.200,2.000
0.205,2.000
0.206,2.000
0.194,2.000
0.195,2.000
0.198,2.000
0.197,2.000
0.204,2.000
0.202,2.000
0.206,2.000
0.197,2.000
0.198,2.000
0.197,2.000
0.202,2.000
0.199,2.000
0.197,2.000
0.207,2.000
0.206,2.000
0.202,2.000
0.194,2.000
0.196,2.000
0.194,2.000
0.199,2.000
0.192,2.000
0.196,2.000
0.194,2.000
0.199,2.000
0.198,2.000
0.202,2.000
0.190,2.000
0.198,2.000
0.196,2.000
0.196,2.000
0.198,2.000
0.191,2.000
0.194,2.000
0.211,2.000
0.219,2.000
0.211,2.000
0.215,2.000
0.229,2.000
0.232,2.000
0.225,2.000
0.217,2.000
0.224,2.000
0.227,2.000
0.230,2.000
0.224,2.000
0.220,2.000
0.222,2.000
0.227,2.000
0.213,2.000
0.204,2.000
0.194,2.000
0.198,2.000
0.203,2.000
0.212,2.000
0.204,2.000
0.197,2.000
0.201,2.000
0.207,2.000
0.201,2.000
0.209,2.000
0.210,2.000
0.195,2.000
0.198,2.000
0.208,2.000
0.199,2.000
0.202,2.000
0.205,2.000
0.198,2.000
0.198,2.000
0.207,2.000
0.204,2.000
0.198,2.000
0.202,2.000
0.190,2.000
0.195,2.000
0.183,2.000
0.202,2.000
0.202,2.000
0.196,2.000
0.197,2.000
0.194,2.000
0.190,2.000
0.192,2.000
0.205,2.000
0.204,2.000
0.186,2.000
0.191,2.000
0.191,2.000
0.206,2.000
0.195,2.000
0.195,2.000
0.193,2.000
0.188,2.000
0.188,2.000
0.184,2.000
0.185,2.000
0.193,2.000
0.198,2.000
0.198,2.000
0.196,2.000
0.184,2.000
0.186,2.000
0.190,2.000
0.198,2.000
0.191,2.000
0.189,2.000
0.184,2.000
0.186,2.000
0.198,2.000
0.191,2.000
0.192,2.000
0.194,2.000
0.189,2.000
0.192,2.000
0.186,2.000
0.191,2.000
0.183,2.000
0.189,2.000
0.188,2.000
0.182,2.000
0.176,2.000
0.184,2.000
0.193,2.000
0.186,2.000
0.183,2.000
0.184,2.000
0.189,2.000
0.189,2.000
0.186,2.000
0.184,2.000
0.183,2.000
0.181,2.000
0.183,2.000
0.188,2.000
0.187,2.000
0.182,2.000
0.192,2.000
0.189,2.000
0.192,2.000
0.183,2.000
0.186,2.000
0.185,2.000
0.183,2.000
0.183,2.000
0.185,2.000
0.184,2.000
0.183,2.000
0.188,2.000
0.190,2.000
0.193,2.000
0.190,2.000
0.186,2.000
0.180,2.000
0.191,2.000
0.193,2.000
0.183,2.000
0.178,2.000
0.182,2.000
0.184,2.000
0.185,2.000
0.181,2.000
0.182,2.000
0.186,2.000
0.188,2.000
0.181,2.000
0.190,2.000
0.191,2.000
0.191,2.000
0.180,2.000
0.184,2.000
0.174,2.000
0.180,2.000
0.177,2.000
0.186,2.000
0.194,2.000
0.197,2.000
0.191,2.000
0.187,2.000
0.181,2.000
0.188,2.000
0.177,2.000
0.176,2.000
0.184,2.000
0.197,2.000
0.193,2.000
0.190,2.000
0.188,2.000
0.203,2.000
0.208,2.000
0.200,2.000
0.207,2.000
0.219,2.000
0.215,2.000
0.218,2.000
0.214,2.000
0.208,2.000
0.197,2.000
0.210,2.000
0.216,2.000
0.214,2.000
0.216,2.000
0.212,2.000
0.210,2.000
0.205,2.000
0.210,2.000
0.215,2.000
0.216,2.000
0.215,2.000
0.210,2.000
0.213,2.000
0.207,2.000
0.205,2.000
0.211,2.000
0.203,2.000
0.203,2.000
0.211,2.000
0.196,2.000
0.194,2.000
0.183,2.000
0.180,2.000
0.190,2.000
0.200,2.000
0.202,2.000
0.187,2.000
0.186,2.000
0.192,2.000
0.197,2.000
0.187,2.000
0.191,2.000
0.188,2.000
0.196,2.000
0.197,2.000
0.201,2.000
0.201,2.000
0.190,2.000
0.193,2.000
0.208,2.000
0.208,2.000
0.209,2.000
0.206,2.000
0.208,2.000
0.201,2.000
0.206,2.000
0.207,2.000
0.219,2.000
0.220,2.000
0.213,2.000
0.205,2.000
0.204,2.000
0.207,2.000
0.214,2.000
0.211,2.000
0.221,2.000
0.222,2.000
0.214,2.000
0.209,2.000
0.222,2.000
0.216,2.000
0.217,2.000
0.207,2.000
0.216,2.000
0.220,2.000
0.215,2.000
0.219,2.000
0.217,2.000
0.210,2.000
0.207,2.000
0.217,2.000
0.215,2.000
0.210,2.000
0.218,2.000
0.219,2.000
0.215,2.000
0.219,2.000
0.218,2.000
0.209,2.000
0.210,2.000
0.212,2.000
0.209,2.000
0.212,2.000
0.219,2.000
0.214,2.000
0.216,2.000
0.212,2.000
0.213,2.000
0.223,2.000
0.233,2.000
0.233,2.000
0.229,2.000
0.222,2.000
0.210,2.000
0.210,2.000
0.211,2.000
0.210,2.000
0.217,2.000
0.216,2.000
0.214,2.000
0.220,2.000
0.223,2.000
0.219,2.000
0.218,2.000
0.212,2.000
0.211,2.000
0.214,2.000
0.213,2.000
0.214,2.000
0.217,2.000
0.212,2.000
0.213,2.000
0.208,2.000
0.200,2.000
0.210,2.000
0.205,2.000
0.199,2.000
0.208,2.000
0.206,2.000
0.206,2.000
0.209,2.000
0.208,2.000
0.212,2.000
0.217,2.000
0.202,2.000
0.205,2.000
0.201,2.000
0.202,2.000
0.206,2.000
0.210,2.000
0.207,2.000
0.206,2.000
0.211,2.000
0.205,2.000
0.212,2.000
0.212,2.000
0.206,2.000
0.203,2.000
0.206,2.000
0.202,2.000
0.200,2.000
0.204,2.000
0.208,2.000
0.212,2.000
0.207,2.000
0.199,2.000
0.194,2.000
0.199,2.000
0.203,2.000
0.205,2.000
0.200,2.000
0.197,2.000
0.200,2.000
0.201,2.000
0.203,2.000
0.206,2.000
0.207,2.000
0.198,2.000
0.213,2.000
0.203,2.000
0.210,2.000
0.207,2.000
0.208,2.000
0.203,2.000
0.206,2.000
0.198,2.000
0.193,2.000
0.198,2.000
0.200,2.000
0.201,2.000
0.199,2.000
0.203,2.000
0.201,2.000
0.208,2.000
0.204,2.000
0.212,2.000
0.215,2.000
0.208,2.000
0.209,2.000
0.211,2.000
0.206,2.000
0.205,2.000
0.202,2.000
0.200,2.000
0.203,2.000
0.205,2.000
0.204,2.000
0.201,2.000
0.204,2.000
0.201,2.000
0.200,2.000
0.202,2.000
0.203,2.000
0.206,2.000
0.209,2.000
0.199,2.000
0.203,2.000
0.200,2.000
0.192,2.000
0.207,2.000
0.206,2.000
0.199,2.000
0.199,2.000
0.198,2.000
0.194,2.000
0.193,2.000
0.192,2.000
0.187,2.000
0.192,2.000
0.194,2.000
0.195,2.000
0.188,2.000
0.188,2.000
0.191,2.000
0.202,2.000
0.193,2.000
0.205,2.000
0.199,2.000
0.204,2.000
0.203,2.000
0.194,2.000
0.197,2.000
0.184,2.000
0.189,2.000
0.197,2.000
0.200,2.000
0.195,2.000
0.196,2.000
0.195,2.000
0.196,2.000
0.199,2.000
0.194,2.000
0.198,2.000
0.199,2.000
0.205,2.000
0.199,2.000
0.186,2.000
0.190,2.000
0.188,2.000
0.193,2.000
0.192,2.000
0.193,2.000
0.195,2.000
0.200,2.000
0.195,2.000
0.199,2.000
0.187,2.000
0.197,2.000
0.199,2.000
0.195,2.000
0.196,2.000
0.194,2.000
0.195,2.000
0.192,2.000
0.194,2.000
0.193,2.000
0.181,2.000
0.192,2.000
0.189,2.000
0.190,2.000
0.191,2.000
0.187,2.000
0.191,2.000
0.183,2.000
0.186,2.000
0.194,2.000
0.193,2.000
0.186,2.000
0.196,2.000
0.195,2.000
0.194,2.000
0.194,2.000
0.193,2.000
0.189,2.000
0.194,2.000
0.190,2.000
0.196,2.000
0.199,2.000
0.194,2.000
0.198,2.000
0.189,2.000
0.196,2.000
0.196,2.000
0.198,2.000
0.191,2.000
0.194,2.000
0.194,2.000
0.201,2.000
0.198,2.000
0.198,2.000
0.194,2.000
0.199,2.000
0.197,2.000
0.196,2.000
0.192,2.000
0.186,2.000
0.194,2.000
0.199,2.000
0.203,2.000
0.202,2.000
0.201,2.000
0.196,2.000
0.196,2.000
0.197,2.000
0.195,2.000
0.193,2.000
0.188,2.000
0.197,2.000
0.189,2.000
0.199,2.000
0.197,2.000
0.202,2.000
0.192,2.000
0.188,2.000
0.195,2.000
0.194,2.000
0.192,2.000
0.202,2.000
0.191,2.000
0.186,2.000
0.199,2.000
0.191,2.000
0.192,2.000
0.194,2.000
0.186,2.000
0.196,2.000
0.193,2.000
0.194,2.000
0.182,2.000
0.195,2.000
0.195,2.000
0.180,2.000
0.182,2.000
0.192,2.000
0.181,2.000
0.193,2.000
0.189,2.000
0.194,2.000
0.199,2.000
0.215,2.000
0.210,2.000
0.205,2.000
0.203,2.000
0.199,2.000
0.199,2.000
0.202,2.000
0.197,2.000
0.195,2.000
0.189,2.000
0.194,2.000
0.189,2.000
0.188,2.000
0.191,2.000
0.197,2.000
0.182,2.000
0.186,2.000
0.184,2.000
0.192,2.000
0.204,2.000
0.199,2.000
0.195,2.000
0.199,2.000
0.203,2.000
